Transaction ID,Date,Month,Quarter,Customer ID,SKU,Product Name,Category,Brand,Channel,Region,Quantity,Unit Price ($),Discount (%),Discount Amount ($),Revenue ($),COGS ($),Gross Profit ($),Payment Method,Order Status
TXN-100953,2023-07-08,July,Q3,CUST-3099,SKU-1022,Blender,Home & Kitchen,CozyCraft,Mobile App,Southwest,1,26.7,20,5.34,21.36,12.27,9.09,Apple Pay,Returned
TXN-100954,2023-11-04,November,Q4,CUST-2732,SKU-1030,Vitamin C Serum,Beauty & Personal Care,NatureSoft,Website,UK,3,54.64,10,16.39,147.53,60.96,86.57,Apple Pay,Completed
TXN-100955,2023-11-19,November,Q4,CUST-2744,SKU-1039,Nail Polish Set,Beauty & Personal Care,PureSkin,Website,Northeast,2,189.99,5,19.0,360.98,127.02,233.96,Buy Now Pay Later,Completed
TXN-100956,2023-12-18,December,Q4,CUST-3923,SKU-1029,Scented Candle,Home & Kitchen,HomeEase,Mobile App,Southwest,2,124.77,15,37.43,212.11,139.28,72.83,Buy Now Pay Later,Cancelled
TXN-100957,2023-08-12,August,Q3,CUST-1324,SKU-1005,Webcam,Electronics,TechPro,Social Commerce,Midwest,3,26.46,5,3.97,75.41,58.26,17.15,Debit Card,Completed
TXN-100958,2023-05-08,May,Q2,CUST-3142,SKU-1043,Jump Rope,Sports & Outdoors,ActiveGear,Social Commerce,Midwest,3,93.88,20,56.33,225.31,159.33,65.98,Buy Now Pay Later,Completed
TXN-100959,2023-09-20,September,Q3,CUST-1440,SKU-1035,Lip Balm Set,Beauty & Personal Care,GlowLab,Social Commerce,Southwest,1,98.58,0,0.0,98.58,52.57,46.01,Credit Card,Returned
TXN-100960,2023-05-11,May,Q2,CUST-3398,SKU-1042,Water Bottle,Sports & Outdoors,TrailBlaze,Website,UK,3,197.52,0,0.0,592.56,199.62,392.94,Buy Now Pay Later,Completed
TXN-100961,2023-04-04,April,Q2,CUST-4452,SKU-1007,Gaming Mouse,Electronics,PixelEdge,Social Commerce,Northeast,4,124.26,0,0.0,497.04,210.48,286.56,Credit Card,Returned
TXN-100962,2023-10-28,October,Q4,CUST-3965,SKU-1045,Dumbbell Set,Sports & Outdoors,ActiveGear,Social Commerce,UK,3,94.76,0,0.0,284.28,236.46,47.82,Apple Pay,Cancelled
TXN-100963,2023-04-06,April,Q2,CUST-1864,SKU-1016,Yoga Pants,Apparel,UrbanThread,Mobile App,Northeast,3,205.4,20,123.24,492.96,212.7,280.26,Buy Now Pay Later,Completed
TXN-100964,2023-10-01,October,Q4,CUST-1073,SKU-1043,Jump Rope,Sports & Outdoors,ActiveGear,Website,Southwest,1,93.88,5,4.69,89.19,53.11,36.08,Credit Card,Completed
TXN-100965,2023-12-21,December,Q4,CUST-2659,SKU-1010,Slim Fit Jeans,Apparel,PureWear,Social Commerce,Midwest,4,35.11,5,7.02,133.42,99.48,33.94,Buy Now Pay Later,Cancelled
TXN-100966,2023-06-04,June,Q2,CUST-1358,SKU-1023,Non-stick Pan,Home & Kitchen,ChefLine,Mobile App,Southeast,4,53.95,20,43.16,172.64,140.8,31.84,Credit Card,Completed
TXN-100967,2023-04-07,April,Q2,CUST-4518,SKU-1007,Gaming Mouse,Electronics,PixelEdge,Website,Southeast,1,124.26,15,18.64,105.62,52.62,53.0,Apple Pay,Completed
TXN-100968,2023-11-17,November,Q4,CUST-4515,SKU-1041,Yoga Mat,Sports & Outdoors,TrailBlaze,Mobile App,Northeast,2,93.41,5,9.34,177.48,128.1,49.38,PayPal,Returned
TXN-100969,2023-01-12,January,Q1,CUST-1477,SKU-1009,Phone Stand,Electronics,PixelEdge,Mobile App,Southeast,4,133.99,5,26.8,509.16,293.96,215.2,Apple Pay,Returned
TXN-100970,2023-08-19,August,Q3,CUST-3397,SKU-1030,Vitamin C Serum,Beauty & Personal Care,NatureSoft,Mobile App,Southeast,1,54.64,20,10.93,43.71,20.32,23.39,PayPal,Cancelled
TXN-100971,2023-01-05,January,Q1,CUST-1420,SKU-1025,Knife Set,Home & Kitchen,CozyCraft,Social Commerce,Southwest,1,218.05,0,0.0,218.05,74.48,143.57,Apple Pay,Cancelled
TXN-100972,2023-09-07,September,Q3,CUST-2637,SKU-1038,Hair Ties Pack,Beauty & Personal Care,LuxeGlow,Social Commerce,West,3,77.67,0,0.0,233.01,84.36,148.65,Buy Now Pay Later,Cancelled
TXN-100973,2023-02-01,February,Q1,CUST-3163,SKU-1043,Jump Rope,Sports & Outdoors,ActiveGear,Website,Southwest,4,93.88,0,0.0,375.52,212.44,163.08,Buy Now Pay Later,Completed
TXN-100974,2023-11-28,November,Q4,CUST-2708,SKU-1035,Lip Balm Set,Beauty & Personal Care,GlowLab,Social Commerce,Northeast,1,98.58,0,0.0,98.58,52.57,46.01,Apple Pay,Cancelled
TXN-100975,2023-12-24,December,Q4,CUST-2786,SKU-1041,Yoga Mat,Sports & Outdoors,TrailBlaze,Website,Southeast,3,93.41,5,14.01,266.22,192.15,74.07,PayPal,Completed
TXN-100976,2023-04-29,April,Q2,CUST-3079,SKU-1030,Vitamin C Serum,Beauty & Personal Care,NatureSoft,Mobile App,West,3,54.64,5,8.2,155.72,60.96,94.76,PayPal,Cancelled
TXN-100977,2023-05-31,May,Q2,CUST-3961,SKU-1045,Dumbbell Set,Sports & Outdoors,ActiveGear,Social Commerce,Southwest,4,94.76,0,0.0,379.04,315.28,63.76,PayPal,Returned
TXN-100978,2023-12-20,December,Q4,CUST-4068,SKU-1010,Slim Fit Jeans,Apparel,PureWear,Website,Canada,2,35.11,0,0.0,70.22,49.74,20.48,Apple Pay,Completed
TXN-100979,2023-11-07,November,Q4,CUST-3015,SKU-1011,Graphic Tee,Apparel,UrbanThread,Website,UK,2,67.56,0,0.0,135.12,86.42,48.7,Apple Pay,Returned
TXN-100980,2023-10-13,October,Q4,CUST-1192,SKU-1019,Canvas Tote Bag,Apparel,UrbanThread,Website,Midwest,2,160.35,0,0.0,320.7,144.94,175.76,PayPal,Completed
TXN-100981,2023-09-15,September,Q3,CUST-1130,SKU-1043,Jump Rope,Sports & Outdoors,ActiveGear,Website,Midwest,2,93.88,0,0.0,187.76,106.22,81.54,Apple Pay,Completed
TXN-100982,2023-10-15,October,Q4,CUST-1917,SKU-1039,Nail Polish Set,Beauty & Personal Care,PureSkin,Social Commerce,Midwest,2,189.99,0,0.0,379.98,127.02,252.96,PayPal,Completed
TXN-100983,2023-10-13,October,Q4,CUST-2095,SKU-1049,Protein Shaker,Sports & Outdoors,TrailBlaze,Mobile App,UK,1,89.62,20,17.92,71.7,38.13,33.57,Buy Now Pay Later,Cancelled
TXN-100984,2023-01-26,January,Q1,CUST-4795,SKU-1042,Water Bottle,Sports & Outdoors,TrailBlaze,Social Commerce,UK,1,197.52,15,29.63,167.89,66.54,101.35,Apple Pay,Completed
TXN-100985,2023-10-15,October,Q4,CUST-1171,SKU-1006,Mechanical Keyboard,Electronics,NovaTech,Website,Southeast,1,113.18,20,22.64,90.54,39.01,51.53,Credit Card,Completed
TXN-100986,2023-05-30,May,Q2,CUST-3900,SKU-1023,Non-stick Pan,Home & Kitchen,ChefLine,Social Commerce,UK,2,53.95,15,16.18,91.72,70.4,21.32,Buy Now Pay Later,Returned
TXN-100987,2023-11-28,November,Q4,CUST-2489,SKU-1046,Cycling Gloves,Sports & Outdoors,ActiveGear,Marketplace,UK,1,99.34,0,0.0,99.34,37.35,61.99,Debit Card,Completed
TXN-100988,2023-01-04,January,Q1,CUST-2004,SKU-1012,Hoodie,Apparel,UrbanThread,Social Commerce,Midwest,4,16.95,5,3.39,64.41,39.04,25.37,PayPal,Cancelled
TXN-100989,2023-07-10,July,Q3,CUST-3929,SKU-1010,Slim Fit Jeans,Apparel,PureWear,Social Commerce,Midwest,1,35.11,0,0.0,35.11,24.87,10.24,Debit Card,Completed
TXN-100990,2023-04-27,April,Q2,CUST-1565,SKU-1048,Gym Bag,Sports & Outdoors,TrailBlaze,Social Commerce,Southwest,4,78.84,20,63.07,252.29,190.72,61.57,Apple Pay,Returned
TXN-100991,2023-08-15,August,Q3,CUST-1596,SKU-1033,Electric Toothbrush,Beauty & Personal Care,LuxeGlow,Website,Canada,3,194.87,0,0.0,584.61,236.37,348.24,Buy Now Pay Later,Completed
TXN-100992,2023-07-25,July,Q3,CUST-4163,SKU-1005,Webcam,Electronics,TechPro,Mobile App,Southwest,3,26.46,0,0.0,79.38,58.26,21.12,Credit Card,Returned
TXN-100993,2023-11-25,November,Q4,CUST-1618,SKU-1048,Gym Bag,Sports & Outdoors,TrailBlaze,Website,Canada,1,78.84,15,11.83,67.01,47.68,19.33,Buy Now Pay Later,Completed
TXN-100994,2023-12-25,December,Q4,CUST-3267,SKU-1026,Dish Rack,Home & Kitchen,CozyCraft,Marketplace,Canada,4,106.06,15,63.64,360.6,133.68,226.92,PayPal,Completed
TXN-100995,2023-11-09,November,Q4,CUST-4770,SKU-1000,Wireless Earbuds,Electronics,SoundWave,Mobile App,Canada,3,76.53,10,22.96,206.63,158.88,47.75,Apple Pay,Returned
TXN-100996,2023-11-16,November,Q4,CUST-4229,SKU-1041,Yoga Mat,Sports & Outdoors,TrailBlaze,Social Commerce,Canada,2,93.41,10,18.68,168.14,128.1,40.04,PayPal,Returned
TXN-100997,2023-02-13,February,Q1,CUST-1151,SKU-1049,Protein Shaker,Sports & Outdoors,TrailBlaze,Marketplace,Southwest,2,89.62,0,0.0,179.24,76.26,102.98,Debit Card,Cancelled
TXN-100998,2023-02-17,February,Q1,CUST-3095,SKU-1034,Face Mask Kit,Beauty & Personal Care,LuxeGlow,Marketplace,West,3,196.28,0,0.0,588.84,215.19,373.65,PayPal,Completed
TXN-100999,2023-10-04,October,Q4,CUST-3426,SKU-1001,Bluetooth Speaker,Electronics,TechPro,Marketplace,Southeast,1,53.26,20,10.65,42.61,36.64,5.97,PayPal,Returned
TXN-101000,2023-01-31,January,Q1,CUST-4447,SKU-1032,Shampoo Bar,Beauty & Personal Care,PureSkin,Marketplace,Midwest,1,177.41,15,26.61,150.8,74.99,75.81,Buy Now Pay Later,Completed
